old_ministry,new_ministry,reason,news_item_id,title,old_path,new_path
정부,방송통신위원회,inferred,156391458,"방통위, 국민과 함께 정책 개선활동 추진",data/2020/2020-05/2020-05-21/086_정부_방통위_국민과_함께_정책_개선활동_추진.md,data/2020/2020-05/2020-05-21/086_방송통신위원회_방통위_국민과_함께_정책_개선활동_추진.md
위원,미분류,fallback-unclassified,156391470,2020년 제29차 위원회 회의 결과,data/2020/2020-05/2020-05-21/092_위원_2020년_제29차_위원회_회의_결과.md,data/2020/2020-05/2020-05-21/092_미분류_2020년_제29차_위원회_회의_결과.md
지원,교육부,inferred,156391649,(공동-보도)제6차 사회관계장관회의 겸 제3차 사람투자인재양성협의회 개최,data/2020/2020-05/2020-05-22/023_지원_공동_보도_제6차_사회관계장관회의_겸_제3차_사람투자인재양성협의회_개최.md,data/2020/2020-05/2020-05-22/023_교육부_공동_보도_제6차_사회관계장관회의_겸_제3차_사람투자인재양성협의회_개최.md
지원,환경부,inferred,156391553,환경교육으로 녹색전환 앞당긴다,data/2020/2020-05/2020-05-22/024_지원_환경교육으로_녹색전환_앞당긴다.md,data/2020/2020-05/2020-05-22/024_환경부_환경교육으로_녹색전환_앞당긴다.md
정부,미분류,fallback-unclassified,156391586,"수소경제홍보 T/F, 대전 수소충전소 주민설명회 개최한다",data/2020/2020-05/2020-05-22/038_정부_수소경제홍보_T_F_대전_수소충전소_주민설명회_개최한다.md,data/2020/2020-05/2020-05-22/038_미분류_수소경제홍보_T_F_대전_수소충전소_주민설명회_개최한다.md
과기정통부,과학기술정보통신부,alias,156391698,방통위-과기정통부 통신 분야 정책협력 강화하기로,data/2020/2020-05/2020-05-24/003_과기정통부_방통위_과기정통부_통신_분야_정책협력_강화하기로.md,data/2020/2020-05/2020-05-24/003_과학기술정보통신부_방통위_과기정통부_통신_분야_정책협력_강화하기로.md
국립공원,환경부,inferred,156391705,"국립공원의 멋진 자연, 이제 집에서 즐기세요",data/2020/2020-05/2020-05-24/007_국립공원_국립공원의_멋진_자연_이제_집에서_즐기세요.md,data/2020/2020-05/2020-05-24/007_환경부_국립공원의_멋진_자연_이제_집에서_즐기세요.md
한부,여성가족부,inferred,156391796,포용적인 사회를 만들어가는 '나다움 어린이책 꾸러미' 한부모가족에 전달한다,data/2020/2020-05/2020-05-25/005_한부_포용적인_사회를_만들어가는_나다움_어린이책_꾸러미_한부모가족에_전달한다.md,data/2020/2020-05/2020-05-25/005_여성가족부_포용적인_사회를_만들어가는_나다움_어린이책_꾸러미_한부모가족에_전달한다.md
산업부,산업통상자원부,alias,156391787,(설명자료)그린뉴딜에 산단 에너지 스마트화 낙점은 확정된바 없음(서울경제 5.24일자 보도에 대한 설명),data/2020/2020-05/2020-05-25/032_산업부_설명자료_그린뉴딜에_산단_에너지_스마트화_낙점은_확정된바_없음_서울경제_5_24일자_보도에_대한_설명.md,data/2020/2020-05/2020-05-25/032_산업통상자원부_설명자료_그린뉴딜에_산단_에너지_스마트화_낙점은_확정된바_없음_서울경제_5_24일자_보도에_대한_설명.md
산업부,산업통상자원부,alias,156391858,"산업부-해수부, 해상풍력 협의회 개최",data/2020/2020-05/2020-05-25/054_산업부_산업부_해수부_해상풍력_협의회_개최.md,data/2020/2020-05/2020-05-25/054_산업통상자원부_산업부_해수부_해상풍력_협의회_개최.md
일부,환경부,inferred,156391947,(참고)백제보 개방으로 금강 3개 보 수문 완전히 열린다,data/2020/2020-05/2020-05-25/084_일부_참고_백제보_개방으로_금강_3개_보_수문_완전히_열린다.md,data/2020/2020-05/2020-05-25/084_환경부_참고_백제보_개방으로_금강_3개_보_수문_완전히_열린다.md
세부,환경부,inferred,156392014,생태계 보전·증진 위해 생태계서비스 지불제 계약 도입한다,data/2020/2020-05/2020-05-26/029_세부_생태계_보전_증진_위해_생태계서비스_지불제_계약_도입한다.md,data/2020/2020-05/2020-05-26/029_환경부_생태계_보전_증진_위해_생태계서비스_지불제_계약_도입한다.md
산업부,산업통상자원부,alias,156392065,"(설명자료)신재생에너지 REC 정산방식 변경은 현재까지 구체적으로 확정된 바 없음(서울경제, 동아일보 5.26일자 보도에 대한 설명)",data/2020/2020-05/2020-05-26/039_산업부_설명자료_신재생에너지_REC_정산방식_변경은_현재까지_구체적으로_확정된_바_없음_서울경제_동아일보_5_26일자_보도에_대한_설명.md,data/2020/2020-05/2020-05-26/039_산업통상자원부_설명자료_신재생에너지_REC_정산방식_변경은_현재까지_구체적으로_확정된_바_없음_서울경제_동아일보_5_26일자_보도에_대한_설명.md
공공부,환경부,inferred,156392071,"공공부문 차량, 2030년까지 친환경차로 90% 바꾼다",data/2020/2020-05/2020-05-26/045_공공부_공공부문_차량_2030년까지_친환경차로_90_바꾼다.md,data/2020/2020-05/2020-05-26/045_환경부_공공부문_차량_2030년까지_친환경차로_90_바꾼다.md
공공부,산업통상자원부,inferred,156392066,‘19년 공공부문 친환경차 구매실적 및 보유현황 발표,data/2020/2020-05/2020-05-26/046_공공부_19년_공공부문_친환경차_구매실적_및_보유현황_발표.md,data/2020/2020-05/2020-05-26/046_산업통상자원부_19년_공공부문_친환경차_구매실적_및_보유현황_발표.md
신청,산업통상자원부,inferred,156392068,"시원한 여름, 따뜻한 겨울, 『에너지바우처』신청하세요",data/2020/2020-05/2020-05-26/048_신청_시원한_여름_따뜻한_겨울_에너지바우처_신청하세요.md,data/2020/2020-05/2020-05-26/048_산업통상자원부_시원한_여름_따뜻한_겨울_에너지바우처_신청하세요.md
신청,수자원,inferred,156392092,지하수 무료 수질검사 신청하세요,data/2020/2020-05/2020-05-26/057_신청_지하수_무료_수질검사_신청하세요.md,data/2020/2020-05/2020-05-26/057_수자원_지하수_무료_수질검사_신청하세요.md
국립생물자원,환경부,inferred,156392226,우리 흙에서 고가의 항생물질 만드는 미생물 찾아,data/2020/2020-05/2020-05-27/005_국립생물자원_우리_흙에서_고가의_항생물질_만드는_미생물_찾아.md,data/2020/2020-05/2020-05-27/005_환경부_우리_흙에서_고가의_항생물질_만드는_미생물_찾아.md
지원,산업통상자원부,inferred,156392255,"공장설립, 신고 중심에서 지원기능 대폭 강화",data/2020/2020-05/2020-05-27/017_지원_공장설립_신고_중심에서_지원기능_대폭_강화.md,data/2020/2020-05/2020-05-27/017_산업통상자원부_공장설립_신고_중심에서_지원기능_대폭_강화.md
지원,여성가족부,inferred,156392360,"가정의 달, 다양한 가족 지원에 힘써온 유공자 포상",data/2020/2020-05/2020-05-27/045_지원_가정의_달_다양한_가족_지원에_힘써온_유공자_포상.md,data/2020/2020-05/2020-05-27/045_여성가족부_가정의_달_다양한_가족_지원에_힘써온_유공자_포상.md
위원,방송통신위원회,inferred,156392364,2020년 제31차 위원회 결과,data/2020/2020-05/2020-05-27/054_위원_2020년_제31차_위원회_결과.md,data/2020/2020-05/2020-05-27/054_방송통신위원회_2020년_제31차_위원회_결과.md
공공부,환경부,inferred,156392392,"(공동-설명)공공부문 차량을 친환경차로 대체시, 대체되는 차량은 폐차될 수 있도록 조치 예정[국민일보 2020.5.27.일자 보도에 대한 설명]",data/2020/2020-05/2020-05-27/060_공공부_공동_설명_공공부문_차량을_친환경차로_대체시_대체되는_차량은_폐차될_수_있도록_조치_예정_국민일보_2020_5_27_일자_보도에_대한_설명.md,data/2020/2020-05/2020-05-27/060_환경부_공동_설명_공공부문_차량을_친환경차로_대체시_대체되는_차량은_폐차될_수_있도록_조치_예정_국민일보_2020_5_27_일자_보도에_대한_설명.md
